country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
FRA,France,Loriol-sur-Drôme,WRI1025198,2.37495,44.7495,4.8060,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,3.9201946775491616
FRA,France,Losse,WRI1023939,67.64936,44.0583,-0.0130,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,111.66494495109673
FRA,France,Lot,WRI1026691,28.6,44.6630,2.6640,Hydro,,,,,GDF-SUEZ,GDF Suez,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0ahUKEwjEnZCx08nRAhWg0YMKHTOPA44QFggaMAA&url=https%3A%2F%2Fwww.engie.com%2Fwp-content%2Fuploads%2F2014%2F08%2Fgdf-suez-analyst-pack-h1-2014-vdef.xlsx&usg=AFQjCNGc2ScgE-1yvO4z_L-JlmOchrj8JA&sig2=xPDWHDRk2KIN7MmJspH6Bg&bvm=bv.144224172 d.amc&cad=rja,GEODB,,,,,,100.3746390742589
FRA,France,Loudenvielle,WRI1024746,7.7,42.7302,0.4323,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,27.023941289223547
FRA,France,Lourdes,WRI1025619,1.2,43.1074,-0.0770,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,4.211523317801072
FRA,France,Lourdios-Ichère,WRI1025684,1.105,43.0418,-0.6556,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,3.878111055141821
FRA,France,Louron,WRI1026720,49.3,42.7900,0.4100,Hydro,,,,1940.0,GDF-SUEZ,GDF Suez,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0ahUKEwjEnZCx08nRAhWg0YMKHTOPA44QFggaMAA&url=https%3A%2F%2Fwww.engie.com%2Fwp-content%2Fuploads%2F2014%2F08%2Fgdf-suez-analyst-pack-h1-2014-vdef.xlsx&usg=AFQjCNGc2ScgE-1yvO4z_L-JlmOchrj8JA&sig2=xPDWHDRk2KIN7MmJspH6Bg&bvm=bv.144224172 d.amc&cad=rja,GEODB,,,,,,173.02341630632736
FRA,France,Louville-la-Chenard,WRI1023956,36.0,48.3358,1.7911,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,68.51916750012585
FRA,France,Louvilliers-lès-Perche,WRI1024223,12.00559,48.6166,1.0666,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,19.81694352253203
FRA,France,Louzy,WRI1025254,2.126,47.0175,-0.1809,Biomass,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,8.352717638152908
FRA,France,Louzy,WRI1024635,8.78178,47.0175,-0.1809,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,14.4955839977295
FRA,France,Luc-la-Primaube,WRI1025291,1.99701,44.3056,2.5367,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,3.296350648650477
FRA,France,Luc-sur-Orbieu,WRI1023981,27.5,43.1746,2.8097,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,52.341030729262805
FRA,France,Lugo Di Nazza,WRI1026704,39.0,42.0910,9.3160,Hydro,,,,1991.0,EDF,EDF,https://www.edf.fr/en/the-edf-group/industrial-provider/renewable-energies/hydropower,GEODB,,,,,,136.87450782853486
FRA,France,Lunel,WRI1025176,2.44587,43.6821,4.1360,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,4.0372582816384215
FRA,France,Lunel-Viel,WRI1025324,1.86909,43.6829,4.0840,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,3.085200391528395
FRA,France,Lury-sur-Arnon,WRI1025535,1.31091,47.1349,2.0643,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,2.163844461881712
FRA,France,Lusignan,WRI1024809,6.33,46.4368,0.1138,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,12.047953618772128
FRA,France,Lusigny-sur-Barse,WRI1024973,4.4,48.2630,4.2773,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,15.4422521652706
FRA,France,Lussat,WRI1025420,1.56883,46.1864,2.3311,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,2.589578313640056
FRA,France,Luz-Saint-Sauveur,WRI1025101,3.071,42.8322,0.0177,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,10.777990090805911
FRA,France,Luzenac,WRI1025272,2.06,42.7199,1.7426,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,7.229781695558507
FRA,France,Luçon,WRI1025584,1.23287,46.4512,-1.1643,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,2.035028279378528
FRA,France,Lévigny,WRI1024492,10.0,48.2979,4.7074,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,19.03310208336829
FRA,France,Lézignan-Corbières,WRI1025389,1.65223,43.2040,2.7621,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,2.7272419428143966
FRA,France,Lüe,WRI1023964,34.7483,44.2766,-0.9961,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,57.35703939614793
FRA,France,MALGOVERT,WRI1002740,297.0,45.6180,6.7900,Hydro,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,GEODB,,,,,,1042.3520211557652
FRA,France,MARCKOLSHEIM,WRI1002741,156.2,48.1540,7.5890,Hydro,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,GEODB,,,,,,548.1999518671062
FRA,France,MAREGES,WRI1002742,150.0,45.3920,2.3640,Hydro,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,GEODB,,,,,,526.440414725134
FRA,France,MARTIGUES PONTEAU,WRI1002743,930.0,43.3585,5.0216,Gas,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,GEODB,,,,,,2365.9556620730973
FRA,France,MONTELIMAR,WRI1002744,295.0,44.4990,4.7080,Hydro,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,WRI,,,,,,1035.3328156260968
FRA,France,MONTEYNARD,WRI1002746,366.0,44.8722,5.7726,Hydro,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,WRI,,,,,,1284.514611929327
FRA,France,MONTEZIC,WRI1002747,910.0,44.7340,2.6410,Hydro,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,GEODB,,,,,,3193.7385159991463
FRA,France,MONTPEZAT,WRI1002748,131.8,43.7514,6.0888,Hydro,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,CARMA,,,,,,462.56564440515115
FRA,France,Machecoul,WRI1024768,7.12448,46.9908,-1.8243,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,11.759973294724292
FRA,France,Maché,WRI1024733,8.0,46.7712,-1.6959,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,15.226481666694633
FRA,France,Macouba,WRI1024939,4.7,14.8552,-61.1515,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,7.7580222676187125
FRA,France,Macouria,WRI1024855,5.95617,4.9822,-52.5087,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,9.8315105297282
FRA,France,Magescq,WRI1024379,11.54946,43.7735,-1.1995,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,19.06403571467481
FRA,France,Magnien,WRI1025657,1.13625,47.1085,4.4336,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,1.875543149272715
FRA,France,Magoar,WRI1024871,5.6,48.4015,-3.1771,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,10.658537166686243
FRA,France,Mahalon,WRI1024841,6.0,48.0271,-4.4191,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,11.419861250020976
FRA,France,Maillebois,WRI1023996,24.0446,48.6320,1.1497,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,39.689051535315926
FRA,France,Mainvilliers,WRI1024640,8.7,48.4623,1.4458,Biomass,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,34.1809235427706
FRA,France,Maisnières,WRI1024013,24.0,50.0150,1.6091,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,45.6794450000839
FRA,France,Maisons-en-Champagne,WRI1024117,16.0,48.7366,4.4673,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,30.452963333389267
FRA,France,Maizières,WRI1024322,12.0,50.3216,2.4421,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,22.83972250004195
FRA,France,Malijai,WRI1025488,1.40104,44.0339,6.0507,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,2.3126169186860683
FRA,France,Malissard,WRI1025344,1.78491,44.9010,4.9588,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,2.946249260786237
FRA,France,Mamoudzou,WRI1024801,6.46794,-12.7900,45.1939,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,10.676260116089738
FRA,France,Mana,WRI1025528,1.3184,4.9917,-53.6455,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,2.176207778218832
FRA,France,Mana,WRI1024966,4.48,4.9917,-53.6455,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,15.723020386457339
FRA,France,Mancioux,WRI1025339,1.8,43.1670,0.9413,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,6.317284976701608
FRA,France,Manduel,WRI1025225,2.24909,43.8053,4.4886,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,3.7124447450805462
FRA,France,Manneville-ès-Plains,WRI1024161,13.8,49.8582,0.7510,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,26.265680875048243
FRA,France,Manosque,WRI1024761,7.30685,43.8351,5.7912,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,12.061001065138251
FRA,France,Manosque-Voix,WRI1026724,55.0,43.8770,5.8630,Hydro,,,,1969.0,EDF,EDF,https://www.edf.fr/en/the-edf-group/industrial-provider/renewable-energies/hydropower,GEODB,,,,,,193.0281520658825
FRA,France,Marcellois,WRI1024431,10.8,47.3486,4.6167,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,20.555750250037757
FRA,France,Marcillac,WRI1026695,30.0,45.2150,2.0380,Hydro,,,,1949.0,EDF,EDF,https://www.edf.fr/en/the-edf-group/industrial-provider/renewable-energies/hydropower,GEODB,,,,,,105.2880829450268
FRA,France,Marcillat-en-Combraille,WRI1025334,1.82814,46.1705,2.6343,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,3.017606559217973
FRA,France,Mareuil-sur-Arnon,WRI1024005,24.0,46.8788,2.1633,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,45.6794450000839
FRA,France,Margueray,WRI1024515,10.0,48.8997,-1.1266,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,19.03310208336829
FRA,France,Marguerittes,WRI1025292,1.98785,43.8611,4.4491,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,3.2812307584437987
FRA,France,Marignane,WRI1025089,3.19216,43.4173,5.2122,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,5.269116672723776
FRA,France,Marigny,WRI1025692,1.1,46.6793,5.7780,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,3.86056304131765
FRA,France,Marmande,WRI1025601,1.2046,44.5051,0.1723,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,1.988364600760319
FRA,France,Marmanhac,WRI1024216,12.13773,45.0073,2.4783,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,20.035059493264608
FRA,France,Marquette-lez-Lille,WRI1025567,1.25,50.6744,3.0604,Biomass,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,4.911052233156696
FRA,France,Marsangis,WRI1024517,10.0,48.6116,3.8527,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,19.03310208336829
FRA,France,Marsanne,WRI1024115,16.0,44.6395,4.8833,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,30.452963333389267
FRA,France,Marsanne,WRI1025752,1.03724,44.6395,4.8833,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,1.7121129823116663
FRA,France,Marson-sur-Barboure,WRI1024202,12.3,48.6353,5.4438,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,23.410715562543
FRA,France,Martigues,WRI1025366,1.72011,43.3800,5.0495,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,2.839287592075239
FRA,France,Massangis,WRI1023943,56.03591,47.6087,4.0112,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,92.4952845885698
FRA,France,Massingy-lès-Vitteaux,WRI1024432,10.8,47.3958,4.5908,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,20.555750250037757
FRA,France,Mathay,WRI1025374,1.7,47.4421,6.7707,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,5.966324700218186
FRA,France,Matoury,WRI1024577,9.25825,4.8316,-52.3436,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,15.282065884932114
FRA,France,Maubeuge,WRI1024361,11.91246,50.2844,3.9628,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,19.663219136620683
FRA,France,Mauguio,WRI1025238,2.19399,43.5931,4.0046,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,3.621494313815484
FRA,France,Mauléon,WRI1024728,8.0,46.9470,-0.7473,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,15.226481666694633
FRA,France,Maure-de-Bretagne,WRI1024657,8.4,47.8971,-1.9981,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,15.987805750029366
FRA,France,Mauron,WRI1024529,10.0,48.0827,-2.3048,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,19.03310208336829
FRA,France,Maxent,WRI1024846,6.0,47.9783,-2.0162,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,11.419861250020976
